Date,10YUST,10YGER,GLD,USDJPY,USDCHF,DXY
2010-02-19,3.7820000648498535,3.273,109.47000122070312,91.54000091552734,1.0757999420166016,80.63999938964844
2010-02-22,3.7990000247955322,3.274,109.06999969482422,91.23500061035156,1.0755000114440918,80.51000213623047
2010-02-23,3.690999984741211,3.177,107.88999938964844,90.16000366210938,1.082200050354004,80.8499984741211
2010-02-24,3.694999933242798,3.143,107.36000061035156,90.27899932861328,1.0808000564575195,80.8499984741211
2010-02-25,3.6419999599456787,3.112,108.30999755859375,89.2699966430664,1.0810999870300293,80.79000091552734
2010-02-26,3.5950000286102295,3.107,109.43000030517578,88.9209976196289,1.0733000040054321,80.36000061035156
2010-03-01,3.6059999465942383,3.11,109.43000030517578,89.1500015258789,1.0789999961853027,80.66000366210938
2010-03-02,3.614000082015991,3.124,111.0199966430664,88.73999786376953,1.0741000175476074,80.5199966430664
2010-03-03,3.625,3.144,111.62999725341797,88.56999969482422,1.0674999952316284,79.9800033569336
2010-03-04,3.6059999465942383,3.122,110.83000183105469,89.16000366210938,1.0770000219345093,80.55999755859375
2010-03-05,3.681999921798706,3.159,110.80999755859375,90.22000122070312,1.0750999450683594,80.43000030517578
2010-03-08,3.7079999446868896,3.169,109.87999725341797,90.28600311279297,1.0740000009536743,80.43000030517578
2010-03-09,3.7009999752044678,3.131,109.72000122070312,89.98899841308594,1.0743000507354736,80.58999633789062
2010-03-10,3.7200000286102295,3.155,108.47000122070312,90.47000122070312,1.0705000162124634,80.44999694824219
2010-03-11,3.7200000286102295,3.182,108.5999984741211,90.64800262451172,1.0681999921798706,80.31999969482422
2010-03-12,3.7100000381469727,3.175,107.94999694824219,90.54000091552734,1.0566999912261963,79.83000183105469
2010-03-15,3.7039999961853027,3.157,108.36000061035156,90.31999969482422,1.0614999532699585,80.25
2010-03-16,3.6530001163482666,3.139,110.4000015258789,90.29000091552734,1.0550999641418457,79.75
2010-03-17,3.6419999599456787,3.115,109.58999633789062,90.40299987792969,1.0542000532150269,79.63999938964844
2010-03-18,3.671999931335449,3.126,110.33999633789062,90.4800033569336,1.0570000410079956,80.22000122070312
2010-03-19,3.687000036239624,3.113,108.27999877929688,90.5199966430664,1.0604000091552734,80.72000122070312
2010-03-22,3.6630001068115234,3.067,107.75,90.33999633789062,1.057569980621338,80.6500015258789
2010-03-23,3.680000066757202,3.057,108.31999969482422,90.36599731445312,1.0571000576019287,80.9000015258789
2010-03-24,3.8289999961853027,3.072,106.30000305175781,92.01399993896484,1.0716999769210815,81.83999633789062
2010-03-25,3.9010000228881836,3.131,106.77999877929688,92.51300048828125,1.0715999603271484,82.12000274658203
2010-03-26,3.8550000190734863,3.155,108.58999633789062,92.50700378417969,1.0647000074386597,81.68000030517578
2010-03-29,3.864000082015991,3.133,108.75,92.81999969482422,1.0657999515533447,81.36000061035156
2010-03-30,3.868000030517578,3.104,107.97000122070312,93.5199966430664,1.0536600351333618,81.47000122070312
2010-03-31,3.8329999446868896,3.096,108.94999694824219,93.8499984741211,1.0544500350952148,81.06999969482422
2010-04-01,3.8589999675750732,3.083,110.26000213623047,94.52999877929688,1.0609999895095825,80.77999877929688
2010-04-05,3.99399995803833,3.084,110.88999938964844,93.79399871826172,1.0686399936676025,81.08999633789062
2010-04-06,3.9679999351501465,3.151,111.02999877929688,93.30899810791016,1.0733000040054321,81.38999938964844
2010-04-07,3.86299991607666,3.12,112.48999786376953,93.41999816894531,1.0731500387191772,81.44000244140625
2010-04-08,3.8959999084472656,3.101,112.6500015258789,93.16000366210938,1.0662000179290771,81.52999877929688
2010-04-12,3.8459999561309814,3.179,113.01000213623047,93.18000030517578,1.0543999671936035,80.55999755859375
2010-04-13,3.811000108718872,3.146,112.69000244140625,93.31800079345703,1.051360011100769,80.51000213623047
2010-04-14,3.8550000190734863,3.137,113.02999877929688,93.04000091552734,1.056399941444397,80.19000244140625
2010-04-15,3.8480000495910645,3.123,113.6500015258789,92.1500015258789,1.0613000392913818,80.4800033569336
2010-04-19,3.806999921798706,3.08,111.1500015258789,93.1709976196289,1.0683000087738037,81.0
2010-04-20,3.805000066757202,3.099,111.45999908447266,93.05400085449219,1.0700000524520874,81.05000305175781
2010-04-21,3.73799991607666,3.081,112.30999755859375,93.39800262451172,1.079800009727478,81.16000366210938
2010-04-22,3.7720000743865967,3.049,111.83999633789062,93.94999694824219,1.0719000101089478,81.56999969482422
2010-04-26,3.815000057220459,3.05,112.75,93.14399719238281,1.0877399444580078,81.4800033569336
2010-04-27,3.690000057220459,2.937,114.62999725341797,93.95999908447266,1.0848000049591064,82.1500015258789
2010-04-28,3.7730000019073486,2.982,114.30999755859375,94.01300048828125,1.0816999673843384,82.37999725341797
2010-04-29,3.7279999256134033,3.013,114.27999877929688,93.83000183105469,1.075600028038025,82.0
2010-05-03,3.7049999237060547,3.004,115.7300033569336,94.70999908447266,1.104830026626587,82.2699966430664
2010-05-04,3.61299991607666,2.893,114.87000274658203,93.78099822998047,1.117799997329712,83.30000305175781
2010-05-05,3.549999952316284,2.815,115.08999633789062,90.83000183105469,1.113700032234192,84.08000183105469
2010-05-06,3.3980000019073486,2.727,118.48999786376953,91.58000183105469,1.1100000143051147,84.88999938964844
2010-05-10,3.5390000343322754,2.898,117.56999969482422,92.48999786376953,1.111649990081787,84.16000366210938
2010-05-11,3.5350000858306885,2.884,120.66000366210938,93.16899871826172,1.1101000308990479,84.47000122070312
2010-05-12,3.566999912261963,2.894,121.4000015258789,92.7770004272461,1.1172000169754028,84.83000183105469
2010-05-13,3.563999891281128,2.882,120.55999755859375,92.45999908447266,1.1332000494003296,85.20999908447266
2010-05-17,3.4719998836517334,2.856,119.36000061035156,91.9010009765625,1.1497999429702759,86.20999908447266
2010-05-18,3.375999927520752,2.824,119.48999786376953,91.54000091552734,1.1523200273513794,87.16000366210938
2010-05-19,3.3589999675750732,2.762,116.62999725341797,89.37000274658203,1.149999976158142,86.38999938964844
2010-05-20,3.2639999389648438,2.686,115.83999633789062,89.98600006103516,1.1478999853134155,85.56999969482422
2010-05-24,3.2269999980926514,2.656,116.83999633789062,90.33200073242188,1.1571999788284302,86.20999908447266
2010-05-25,3.1579999923706055,2.58,117.36000061035156,89.97000122070312,1.1598999500274658,86.77999877929688
2010-05-26,3.2179999351501465,2.64,118.47000122070312,90.87899780273438,1.152999997138977,87.12000274658203
2010-05-27,3.3380000591278076,2.712,118.69000244140625,91.052001953125,1.15910005569458,86.18000030517578
2010-06-01,3.2960000038146973,2.67,119.91000366210938,92.19000244140625,1.1552000045776367,86.63999938964844
2010-06-02,3.3340001106262207,2.665,119.77999877929688,92.62300109863281,1.1561000347137451,86.79000091552734
2010-06-03,3.378999948501587,2.664,117.95999908447266,91.87999725341797,1.1620999574661255,87.13999938964844
2010-06-07,3.184000015258789,2.569,121.48999786376953,91.41000366210938,1.152400016784668,88.4000015258789
2010-06-08,3.1679999828338623,2.519,121.0,91.36499786376953,1.147879958152771,88.38999938964844
2010-06-09,3.187000036239624,2.57,120.55999755859375,91.30899810791016,1.143280029296875,87.9000015258789
2010-06-10,3.319000005722046,2.61,118.97000122070312,91.62000274658203,1.148900032043457,87.16999816894531
2010-06-14,3.2750000953674316,2.642,119.5999984741211,91.4739990234375,1.1338000297546387,86.51000213623047
2010-06-15,3.309999942779541,2.678,120.98999786376953,91.39600372314453,1.1305999755859375,85.9800033569336
2010-06-16,3.2820000648498535,2.674,120.33000183105469,90.83999633789062,1.1115000247955322,86.08000183105469
2010-06-17,3.190000057220459,2.666,121.9000015258789,90.69999694824219,1.1080000400543213,85.69000244140625
2010-06-21,3.243000030517578,2.773,120.38999938964844,90.54000091552734,1.1073999404907227,85.93000030517578
2010-06-22,3.1659998893737793,2.69,121.44999694824219,89.91000366210938,1.1045000553131104,86.11000061035156
2010-06-23,3.115000009536743,2.648,120.94999694824219,89.62999725341797,1.1016000509262085,85.73999786376953
2010-06-24,3.122999906539917,2.607,121.30000305175781,89.1500015258789,1.0923999547958374,85.7300033569336
2010-06-28,3.0320000648498535,2.582,121.08999633789062,88.64900207519531,1.0819900035858154,85.6500015258789
2010-06-29,2.9670000076293945,2.559,121.2699966430664,88.43000030517578,1.0778000354766846,86.02999877929688
2010-06-30,2.9509999752044678,2.58,121.68000030517578,87.5999984741211,1.0607999563217163,86.0199966430664
2010-07-01,2.927000045776367,2.569,117.04000091552734,87.79000091552734,1.0618000030517578,84.72000122070312
2010-07-06,2.931999921798706,2.595,116.51000213623047,87.68000030517578,1.0520000457763672,84.08000183105469
2010-07-07,2.9800000190734863,2.602,117.7300033569336,88.41000366210938,1.0496000051498413,83.81999969482422
2010-07-08,3.0199999809265137,2.626,117.20999908447266,88.56999969482422,1.0578999519348145,83.81999969482422
2010-07-12,3.0460000038146973,2.591,117.33999633789062,88.79299926757812,1.0544999837875366,84.19999694824219
2010-07-13,3.114000082015991,2.647,118.36000061035156,88.2699966430664,1.0520000457763672,83.63999938964844
2010-07-14,3.049999952316284,2.659,118.30000305175781,87.33999633789062,1.0420000553131104,83.43000030517578
2010-07-15,2.9779999256134033,2.648,118.2300033569336,86.55999755859375,1.0503000020980835,82.55999755859375
2010-07-19,2.9639999866485596,2.661,115.7300033569336,87.24199676513672,1.0515999794006348,82.51000213623047
2010-07-20,2.931999921798706,2.635,116.6500015258789,86.86100006103516,1.0500999689102173,82.75
2010-07-21,2.8919999599456787,2.635,115.8499984741211,87.1240005493164,1.0422999858856201,83.38999938964844
2010-07-22,2.931999921798706,2.668,116.86000061035156,87.5199966430664,1.0530999898910522,82.5999984741211
2010-07-26,2.99399995803833,2.764,115.5199966430664,87.81600189208984,1.0607000589370728,82.08999633789062
2010-07-27,3.046999931335449,2.774,113.51000213623047,87.4520034790039,1.0568000078201294,82.18000030517578
2010-07-28,3.000999927520752,2.749,113.77999877929688,86.68299865722656,1.0400999784469604,82.18000030517578
2010-07-29,2.999000072479248,2.707,114.29000091552734,86.44000244140625,1.0407999753952026,81.63999938964844
2010-08-02,2.9630000591278076,2.7,115.54000091552734,85.77999877929688,1.039430022239685,80.94000244140625
2010-08-03,2.9140000343322754,2.605,115.98999786376953,85.77999877929688,1.0393999814987183,80.5999984741211
2010-08-04,2.9519999027252197,2.606,116.72000122070312,86.30000305175781,1.0534000396728516,80.88999938964844
2010-08-05,2.9149999618530273,2.553,116.9800033569336,85.83300018310547,1.0460000038146973,80.81999969482422
2010-08-09,2.822000026702881,2.525,117.4000015258789,85.89700317382812,1.048200011253357,80.70999908447266
2010-08-10,2.7809998989105225,2.539,117.7300033569336,85.36000061035156,1.047700047492981,80.80000305175781
2010-08-11,2.684999942779541,2.43,117.33999633789062,85.1719970703125,1.0597800016403198,82.29000091552734
2010-08-12,2.734999895095825,2.427,118.7699966430664,86.0739974975586,1.0498000383377075,82.63999938964844
2010-08-16,2.575000047683716,2.326,119.7300033569336,85.30699920654297,1.0393999814987183,82.52999877929688
2010-08-17,2.6449999809265137,2.361,119.75,85.59500122070312,1.0436099767684937,82.2300033569336
2010-08-18,2.6410000324249268,2.322,120.22000122070312,85.44000244140625,1.0422999858856201,82.22000122070312
2010-08-19,2.5789999961853027,2.278,120.38999938964844,85.34400177001953,1.0325000286102295,82.44999694824219
2010-08-23,2.6070001125335693,2.262,119.77999877929688,85.14099884033203,1.0413000583648682,83.12000274658203
2010-08-24,2.499000072479248,2.167,120.36000061035156,84.1780014038086,1.0317000150680542,83.1500015258789
2010-08-25,2.5380001068115234,2.128,121.36000061035156,84.68399810791016,1.0292999744415283,83.26000213623047
2010-08-26,2.499000072479248,2.132,120.95999908447266,84.34600067138672,1.024399995803833,82.93000030517578
2010-08-30,2.5450000762939453,2.14,120.91000366210938,84.53199768066406,1.0251400470733643,83.16000366210938
2010-08-31,2.4769999980926514,2.119,122.08000183105469,84.13999938964844,1.014299988746643,83.19999694824219
2010-09-01,2.5820000171661377,2.218,121.69000244140625,84.40699768066406,1.0149600505828857,82.5199966430664
2010-09-02,2.628000020980835,2.284,122.29000091552734,84.25,1.0127999782562256,82.45999908447266
2010-09-07,2.6089999675750732,2.259,122.69999694824219,83.73200225830078,1.0110000371932983,82.81999969482422
2010-09-08,2.6540000438690186,2.295,122.70999908447266,83.94999694824219,1.0110000371932983,82.58999633789062
2010-09-09,2.760999917984009,2.337,121.55999755859375,83.93000030517578,1.0152000188827515,82.66999816894531
2010-09-13,2.740999937057495,2.426,121.62000274658203,83.68099975585938,1.0078999996185303,81.91000366210938
2010-09-14,2.6659998893737793,2.377,124.0199966430664,83.0479965209961,0.9954000115394592,81.08000183105469
2010-09-15,2.7230000495910645,2.408,123.94000244140625,85.69999694824219,1.0020899772644043,81.48999786376953
2010-09-16,2.759000062942505,2.48,124.62999725341797,85.8479995727539,1.0154399871826172,81.23999786376953
2010-09-20,2.7060000896453857,2.472,124.87000274658203,85.7020034790039,1.004699945449829,81.33999633789062
2010-09-21,2.5940001010894775,2.452,126.01000213623047,85.11299896240234,0.9972000122070312,80.44000244140625
2010-09-22,2.5480000972747803,2.346,126.19999694824219,84.4800033569336,0.9865999817848206,79.83000183105469
2010-09-23,2.555000066757202,2.292,126.30000305175781,84.51000213623047,0.9853000044822693,80.01000213623047
2010-09-27,2.5169999599456787,2.265,126.72000122070312,84.2750015258789,0.9855999946594238,79.33999633789062
2010-09-28,2.4560000896453857,2.249,127.8499984741211,83.89199829101562,0.9763000011444092,79.01000213623047
2010-09-29,2.50600004196167,2.249,127.94999694824219,83.76599884033203,0.9767000079154968,78.69000244140625
2010-09-30,2.5169999599456787,2.278,127.91000366210938,83.56999969482422,0.9839000105857849,78.72000122070312
2010-10-04,2.4790000915527344,2.25,128.4600067138672,83.50299835205078,0.9715999960899353,78.44999694824219
2010-10-05,2.4739999771118164,2.289,130.99000549316406,83.19000244140625,0.9660000205039978,77.75
2010-10-06,2.3989999294281006,2.227,131.80999755859375,82.96700286865234,0.9621000289916992,77.38999938964844
2010-10-07,2.3959999084472656,2.267,130.3699951171875,82.37999725341797,0.9656000137329102,77.38999938964844
2010-10-12,2.421999931335449,2.238,131.9600067138672,81.77999877929688,0.9571800231933594,77.36000061035156
2010-10-13,2.430999994277954,2.287,134.07000732421875,81.7979965209961,0.9577999711036682,77.06999969482422
2010-10-14,2.494999885559082,2.3,134.75,81.47000122070312,0.9530100226402283,76.6500015258789
2010-10-18,2.490999937057495,2.388,134.27999877929688,81.197998046875,0.9589099884033203,76.93000030517578
2010-10-19,2.4749999046325684,2.425,130.11000061035156,81.54199981689453,0.9707000255584717,78.18000030517578
2010-10-20,2.4700000286102295,2.439,131.32000732421875,81.05500030517578,0.9617999792098999,77.16999816894531
2010-10-21,2.5309998989105225,2.49,129.47000122070312,81.30000305175781,0.9677000045776367,77.41999816894531
2010-10-25,2.553999900817871,2.45,130.85000610351562,80.82499694824219,0.9719600081443787,77.0999984741211
2010-10-26,2.635999917984009,2.506,130.8800048828125,81.33699798583984,0.9840400218963623,77.70999908447266
2010-10-27,2.7119998931884766,2.557,129.52000427246094,81.67900085449219,0.9897800087928772,78.1500015258789
2010-10-28,2.6610000133514404,2.567,131.24000549316406,81.67900085449219,0.9897800087928772,77.30999755859375
2010-11-01,2.628000020980835,2.513,131.9199981689453,80.40599822998047,0.9821000099182129,77.30000305175781
2010-11-02,2.5940001010894775,2.456,132.49000549316406,80.55899810791016,0.9919000267982483,76.72000122070312
2010-11-03,2.61899995803833,2.418,131.57000732421875,80.66799926757812,0.9793999791145325,76.4800033569336
2010-11-04,2.4839999675750732,2.415,136.02999877929688,81.05000305175781,0.972000002861023,75.87999725341797
2010-11-05,2.5360000133514404,2.409,136.3800048828125,80.7760009765625,0.957889974117279,76.55000305175781
2010-11-08,2.562999963760376,2.39,137.77999877929688,81.13999938964844,0.9603999853134155,77.02999877929688
2010-11-09,2.6589999198913574,2.397,135.58999633789062,81.08999633789062,0.9672999978065491,77.44000244140625
2010-11-10,2.6480000019073486,2.434,137.24000549316406,81.58300018310547,0.9682999849319458,77.62999725341797
2010-11-11,2.6480000019073486,2.418,137.66000366210938,82.2040023803711,0.9705399870872498,78.22000122070312
2010-11-12,2.75600004196167,2.505,133.69000244140625,82.41000366210938,0.9763000011444092,78.08000183105469
2010-11-15,2.9110000133514404,2.554,132.4199981689453,82.47000122070312,0.9790999889373779,78.5199966430664
2010-11-16,2.8469998836517334,2.609,130.97000122070312,83.16200256347656,0.9850999712944031,79.20999908447266
2010-11-17,2.864000082015991,2.595,130.3800048828125,83.37999725341797,0.9962999820709229,79.08000183105469
2010-11-18,2.9019999504089355,2.702,132.08999633789062,83.0999984741211,0.9907000064849854,78.62000274658203
2010-11-19,2.875,2.718,132.1999969482422,83.54000091552734,0.9954000115394592,78.5
2010-11-22,2.812999963760376,2.651,133.47999572753906,83.48500061035156,0.9922199845314026,78.68000030517578
2010-11-23,2.76200008392334,2.559,134.41000366210938,83.29000091552734,0.987820029258728,79.68000030517578
2010-11-24,2.9140000343322754,2.659,134.17999267578125,83.26899719238281,0.9965999722480774,79.87000274658203
2010-11-26,2.864000082015991,2.677,133.11000061035156,83.62999725341797,1.0,80.36000061035156
2010-11-29,2.822000026702881,2.714,133.50999450683594,84.15699768066406,1.0027999877929688,80.83999633789062
2010-11-30,2.796999931335449,2.6,135.4199981689453,84.25399780273438,1.001099944114685,81.19999694824219
2010-12-01,2.9639999866485596,2.771,135.3800048828125,83.6780014038086,1.0025999546051025,80.70999908447266
2010-12-02,3.0,2.827,135.1999969482422,84.12300109863281,1.0029000043869019,80.30000305175781
2010-12-03,3.0169999599456787,2.873,138.07000732421875,83.7490005493164,0.9926999807357788,79.37999725341797
2010-12-06,2.940999984741211,2.846,139.11000061035156,82.77999877929688,0.9747999906539917,79.56999969482422
2010-12-07,3.1649999618530273,2.946,136.5,82.66999816894531,0.9821000099182129,79.86000061035156
2010-12-08,3.2360000610351562,3.021,134.7899932861328,83.47899627685547,0.9879000186920166,80.0
2010-12-09,3.2230000495910645,2.952,135.3699951171875,84.0999984741211,0.9861999750137329,80.06999969482422
2010-12-10,3.2960000038146973,2.95,135.41000366210938,83.81600189208984,0.9829999804496765,80.06999969482422
2010-12-13,3.2829999923706055,2.994,136.0500030517578,83.9729995727539,0.9818000197410583,79.27999877929688
2010-12-14,3.4549999237060547,3.03,136.17999267578125,83.44000244140625,0.9678999781608582,79.37000274658203
2010-12-15,3.5199999809265137,3.027,134.6999969482422,83.79000091552734,0.9610000252723694,80.26000213623047
2010-12-16,3.4769999980926514,3.07,133.80999755859375,84.26899719238281,0.967199981212616,80.18000030517578
2010-12-17,3.3299999237060547,3.03,134.1999969482422,84.05000305175781,0.9645000100135803,80.37000274658203
2010-12-20,3.3489999771118164,3.022,135.11000061035156,84.01000213623047,0.9697999954223633,80.62999725341797
2010-12-21,3.3259999752044678,2.982,135.32000732421875,83.77100372314453,0.9648000001907349,80.72000122070312
2010-12-22,3.3459999561309814,2.944,135.0500030517578,83.79000091552734,0.957830011844635,80.7300033569336
2010-12-23,3.3929998874664307,2.982,134.66000366210938,83.55999755859375,0.9513999819755554,80.5
2010-12-27,3.3510000705718994,3.04,135.02000427246094,82.91899871826172,0.9634000062942505,80.37000274658203
2010-12-28,3.4809999465942383,2.973,137.22000122070312,82.72000122070312,0.9585999846458435,80.36000061035156
2010-12-29,3.3410000801086426,3.015,137.7100067138672,82.35600280761719,0.9519299864768982,79.80000305175781
2010-12-30,3.36899995803833,2.969,137.02999877929688,81.61799621582031,0.9446300268173218,79.5199966430664
2010-12-31,3.305000066757202,2.971,138.72000122070312,81.4800033569336,0.934499979019165,79.02999877929688
2011-01-03,3.3420000076293945,2.946,138.0,81.12300109863281,0.9319999814033508,79.12999725341797
2011-01-04,3.3459999561309814,2.915,134.75,81.66999816894531,0.9342399835586548,79.44000244140625
2011-01-05,3.4830000400543213,2.92,134.3699951171875,82.03800201416016,0.9472000002861023,80.26000213623047
2011-01-06,3.4189999103546143,2.951,133.8300018310547,83.18900299072266,0.9658100008964539,80.79000091552734
2011-01-07,3.328000068664551,2.904,133.5800018310547,83.30000305175781,0.9659000039100647,81.01000213623047
2011-01-10,3.303999900817871,2.866,134.1199951171875,83.02999877929688,0.9666000008583069,80.87999725341797
2011-01-11,3.3410000801086426,2.925,134.91000366210938,82.70999908447266,0.9659000039100647,80.8499984741211
2011-01-12,3.3550000190734863,3.039,135.4600067138672,83.33999633789062,0.9734699726104736,80.02999877929688
2011-01-13,3.3010001182556152,3.071,134.0500030517578,83.06999969482422,0.9671000242233276,79.19000244140625
2011-01-14,3.3329999446868896,3.008,132.69000244140625,82.76200103759766,0.9638800024986267,79.16000366210938
2011-01-18,3.364000082015991,3.122,133.42999267578125,82.66999816894531,0.9646000266075134,78.95999908447266
2011-01-19,3.3369998931884766,3.113,133.72000122070312,82.61199951171875,0.9638000130653381,78.63999938964844
2011-01-20,3.4590001106262207,3.187,131.1999969482422,82.15499877929688,0.9557999968528748,78.81999969482422
2011-01-21,3.4159998893737793,3.207,131.02999877929688,82.91999816894531,0.9667999744415283,78.20999908447266
2011-01-24,3.4079999923706055,3.158,130.36000061035156,82.58599853515625,0.9581999778747559,78.05000305175781
2011-01-25,3.319000005722046,3.151,130.10000610351562,82.54199981689453,0.9491999745368958,78.0
2011-01-26,3.427999973297119,3.175,131.16000366210938,82.26000213623047,0.9420999884605408,77.9000015258789
2011-01-27,3.384999990463257,3.21,127.93000030517578,82.16300201416016,0.9426000118255615,77.7300033569336
2011-01-28,3.3289999961853027,3.172,130.27999877929688,82.88500213623047,0.9460399746894836,78.12999725341797
2011-01-31,3.378000020980835,3.14,129.8699951171875,82.08899688720703,0.9417999982833862,77.73999786376953
2011-02-01,3.443000078201294,3.235,130.8000030517578,82.06999969482422,0.9431999921798706,77.06999969482422
2011-02-02,3.489000082015991,3.236,130.4499969482422,81.39099884033203,0.9351999759674072,77.16000366210938
2011-02-03,3.5409998893737793,3.224,132.1999969482422,81.49299621582031,0.9395999908447266,77.75
2011-02-04,3.6519999504089355,3.26,131.66000366210938,81.6500015258789,0.9462699890136719,78.04000091552734
2011-02-07,3.6440000534057617,3.248,131.67999267578125,82.22000122070312,0.9543799757957458,78.02999877929688
2011-02-08,3.7249999046325684,3.253,133.13999938964844,82.28900146484375,0.954800009727478,78.0
2011-02-09,3.6419999599456787,3.295,133.07000732421875,82.3030014038086,0.9632999897003174,77.63999938964844
2011-02-10,3.7079999446868896,3.296,132.85000610351562,82.41899871826172,0.9581999778747559,78.25
2011-02-11,3.6459999084472656,3.239,132.32000732421875,83.33999633789062,0.9685999751091003,78.45999908447266
2011-02-14,3.614000082015991,3.279,132.9499969482422,83.44400024414062,0.9736700057983398,78.61000061035156
2011-02-15,3.615999937057495,3.298,133.97000122070312,83.41300201416016,0.9704999923706055,78.56999969482422
2011-02-16,3.621000051498413,3.24,134.10000610351562,83.71600341796875,0.9659000039100647,78.22000122070312
2011-02-17,3.5739998817443848,3.184,135.0399932861328,83.61000061035156,0.9590799808502197,78.0
2011-02-18,3.5889999866485596,3.235,135.41000366210938,83.29000091552734,0.949400007724762,77.66000366210938
2011-02-22,3.4609999656677246,3.152,136.2899932861328,83.06600189208984,0.945900022983551,77.7699966430664
2011-02-23,3.486999988555908,3.145,137.50999450683594,82.76000213623047,0.9375,77.41000366210938
2011-02-24,3.437999963760376,3.142,136.47999572753906,82.43800354003906,0.9319000244140625,77.05999755859375
2011-02-25,3.424999952316284,3.161,137.3800048828125,82.0469970703125,0.9248200058937073,77.27999877929688
2011-02-28,3.4140000343322754,3.168,137.66000366210938,81.62200164794922,0.9279999732971191,76.88999938964844
2011-03-01,3.4140000343322754,3.176,140.02999877929688,81.87300109863281,0.928820013999939,77.05000305175781
2011-03-02,3.4639999866485596,3.185,139.9199981689453,81.89800262451172,0.9283000230789185,76.66999816894531
2011-03-03,3.572000026702881,3.306,138.08999633789062,81.8280029296875,0.9233999848365784,76.4800033569336
2011-03-04,3.492000102996826,3.285,139.35000610351562,82.36699676513672,0.9319000244140625,76.4000015258789
2011-03-07,3.496999979019165,3.295,139.72000122070312,82.34300231933594,0.9261000156402588,76.5
2011-03-08,3.5439999103546143,3.297,139.36000061035156,82.29199981689453,0.9264100193977356,76.80000305175781
2011-03-09,3.4690001010894775,3.285,139.41000366210938,82.80000305175781,0.9350000023841858,76.72000122070312
2011-03-10,3.3929998874664307,3.233,137.77000427246094,82.83300018310547,0.9298099875450134,77.27999877929688
