,Date,MSCI_EM_LRMA,MSCI_Euro_LRMA,S&P_LRMA,Gold/USD_LRMA
115,2012-03-21,1.0309246800476648,1.0526398276916376,1.1136715563276145,0.9993438638640724
116,2012-03-22,1.0192639892361322,1.022733000547787,1.10359295393255,0.9989857817316149
117,2012-03-23,1.0209411466806906,1.0248248569613176,1.1077818695039732,1.0002954350819497
118,2012-03-26,1.0287871526481511,1.0483903906717935,1.1249935121872023,1.0026147442770963
119,2012-03-27,1.0480407533237628,1.037441869609848,1.1211905686862385,1.0018954357824652
120,2012-03-28,1.0279863149757578,1.010692838585232,1.1143870984555653,1.0005364832697248
121,2012-03-29,1.0080792833215242,0.978954810452628,1.112104930252824,1.000400536543052
122,2012-03-30,1.025808346628252,1.005551468744632,1.116069220040756,1.000957000658923
123,2012-04-02,0.8112048333783725,1.0724352628057687,1.0959862004513663,1.001755985585766
124,2012-04-03,0.8252733756190225,1.0443375547537983,1.0891887186539784,0.9991896422136659
125,2012-04-04,0.7931529560906794,0.9915365060419769,1.0754695591119157,0.9971103268486182
126,2012-04-05,0.7946885538352175,0.9958772184587144,1.0746596460038795,0.9979943808401175
127,2012-04-10,0.7506015736796403,0.9322246919084896,1.0359246499999806,1.0003811893112475
128,2012-04-11,0.7491487589672242,0.952794691393773,1.0460567480181782,1.00032348108816
129,2012-04-12,0.7660693716878714,0.9820877506789368,1.0645614479079246,1.0017004939075609
130,2012-04-13,0.7723970887093424,0.9429833075400672,1.0477076414544282,1.0003179098348711
131,2012-04-16,0.7598455943064897,0.9528607652162198,1.0470839412106718,0.9998184898854442
132,2012-04-17,0.7614949805867884,1.0059225639105855,1.067895746209777,0.9996378051694407
133,2012-04-18,0.7703661659965806,0.9893208895925876,1.0625273754508826,0.9990592667915009
134,2012-04-19,0.7715876931548825,0.9775439169633042,1.0546600350143849,0.9991344217653773
135,2012-04-20,0.7706690943386909,0.9925821627270012,1.056373517402957,0.9991820274525874
136,2012-04-23,0.7468152312808158,0.931420009516042,1.045239897087408,0.9988559690901175
137,2012-04-24,0.754985698704588,0.958505432602654,1.0504558288893249,0.9991578038676362
138,2012-04-25,0.7593512028293501,0.9853545665716578,1.0690188814463657,0.9992971216858945
139,2012-04-26,0.7699835528464954,0.9908796164888144,1.0782994495112768,1.0004394526169011
140,2012-04-27,0.7794106319403078,1.00992995306006,1.0815865755857064,1.0009179301562405
141,2012-04-30,0.7927411797207884,0.994550808411455,1.07491946752091,1.0011310004602976
142,2012-05-02,0.8029472998474418,0.9976861225408828,1.0731776235703312,1.0004119622338576
143,2012-05-03,0.7902835906543894,1.000777544232852,1.0629169681080786,0.9990745511579116
144,2012-05-04,0.7695181845213462,0.956106203842434,1.0411663316912514,0.999673935068618
145,2012-05-07,0.7508884464250509,0.9760187575071708,1.0419331641061738,0.9994311670840795
146,2012-05-08,0.7337119989450408,0.9316829092979818,1.035404676946168,0.996748931378806
147,2012-05-09,0.7050559792700819,0.9237385820386174,1.0266143221410582,0.9954719886053555
148,2012-05-10,0.7123898487402172,0.9381927977839242,1.0304029001136688,0.9959019587157261
149,2012-05-11,0.6935124853973,0.9484394678872772,1.026087682053631,0.9946953622914585
150,2012-05-14,0.6548641980224237,0.9017035056904628,1.0124928950489924,0.9927853296789285
151,2012-05-15,0.6429963282082085,0.8854037971160142,1.0050703807844703,0.9917114386244121
152,2012-05-16,0.596342423355322,0.8713946403566034,0.99946029319131,0.9913523717471657
153,2012-05-17,0.5901791673314137,0.8433182822609485,0.9781099141173448,0.9943628811574755
154,2012-05-18,0.5604693446358636,0.8145050373234575,0.9684328170012956,0.9960092936295392
155,2012-05-21,0.5745694352368866,0.8296891050989522,0.9904609977470182,0.9960748454907725
156,2012-05-22,0.5895514740516945,0.8820995242099811,0.9914908663427312,0.9939936792138637
157,2012-05-23,0.539776483706327,0.8244795887109313,0.9941671635564588,0.9934299404960718
158,2012-05-24,0.5577745476026902,0.8543638286843981,0.9945676401505888,0.9932655530549309
159,2012-05-25,0.5548305256593342,0.8631103562959391,0.9944996420973868,0.9944805412331195
160,2012-05-29,0.6054275120870407,0.8826485065119024,1.0100047897711084,0.9930426700926692
161,2012-05-30,0.571304421747,0.8423702489998426,0.9906819304375906,0.993743043004103
162,2012-05-31,0.5711224953029993,0.831060127160328,0.9885257385233668,0.9935894071706693
163,2012-06-01,0.5627830012928672,0.7887540727787854,0.9547792981415004,0.9990359967511678
164,2012-06-04,0.53705620196395,0.7742448630749621,0.9544459913441856,0.9987066157121388
165,2012-06-05,0.548185817798749,0.7840858218180473,0.9621935579680698,0.998618117296223
166,2012-06-06,0.5943492862120127,0.8482328266645873,0.993546911068526,0.9989065314610969
167,2012-06-07,0.6211691960536185,0.8746778545462764,0.9936953469386444,0.9964418966357497
168,2012-06-08,0.5998198846280528,0.8706265313459003,1.0048567062499585,0.9968539988948226
169,2012-06-11,0.6246586763132306,0.8729095502946538,0.9876876017492712,0.9972105463445818
170,2012-06-12,0.6146624749978621,0.8938070519472648,1.003681221223824,0.9983661714849665
171,2012-06-13,0.6379196475712237,0.8864364254886099,0.9941313052962266,0.9990663336596499
172,2012-06-14,0.6235514077109857,0.8760301822656794,1.0089520028134815,0.9996782220029587
173,2012-06-15,0.6549311865021265,0.902565801136517,1.0231346104647792,1.0000391106185522
174,2012-06-18,0.6783946565187727,0.9065761090507052,1.0270090156219962,1.000200993775832
175,2012-06-19,0.6913512069949845,0.9526211294653628,1.0404049214844409,0.9994648822468893
176,2012-06-20,0.7043723516196589,0.96771144124983,1.0381250819827768,0.9986244381198282
177,2012-06-21,0.6688306602885993,0.9532832973887148,1.00743832190303,0.9951860053159652
178,2012-06-22,0.6340194798556839,0.9338082176491148,1.017315160529887,0.9957589688814275
179,2012-06-25,0.6127008157604024,0.8923898178564978,0.9951949264352776,0.9968462232344711
180,2012-06-26,0.6224512927856782,0.8924217389394361,1.001929634866002,0.9959246820646278
181,2012-06-27,0.6397368988327442,0.9328044448133552,1.0143574205543973,0.9961037592750727
182,2012-06-28,0.6239632846608343,0.9211441581533146,1.0041505966194773,0.994303596699053
183,2012-06-29,0.704240171379078,0.9947041195745596,1.0369803386216423,0.9982058244956855
184,2012-07-02,0.811785700508483,0.9389777728531136,1.0237605751524452,0.9982375873059867
185,2012-07-03,0.8430583087632977,0.9696042792529016,1.032537360782242,1.0000296425531823
186,2012-07-05,0.840973603156554,0.9662024220957964,1.0262932069591226,0.9991204599629485
187,2012-07-06,0.8207339636023295,0.940481156163521,1.0134328067229794,0.9974671004669301
188,2012-07-09,0.7973996476552638,0.9310978239573398,1.0113547883024503,0.9978878158645779
189,2012-07-10,0.7981153642515367,0.9568184315779616,1.000372709295042,0.9962303171433167
190,2012-07-11,0.796911554967068,0.9598891035910376,1.000546099313259,0.9971225786959613
191,2012-07-12,0.7527050126992927,0.93128998265408,0.9938816935450764,0.9968398635038347
192,2012-07-13,0.786117256146283,0.9697351075282888,1.0163985598002263,0.998495917343113
193,2012-07-16,0.7882642592034406,0.9763176792200742,1.0134587067923944,0.9985984515482945
194,2012-07-17,0.8079515422372211,0.9705796053898392,1.0237445488089556,0.9982004400732335
195,2012-07-18,0.8032547421377935,1.009691799166648,1.0408029095723577,0.9974600739754694
196,2012-07-19,0.8303126495019937,1.0425623376679056,1.0447534585482752,0.9982632345625798
197,2012-07-20,0.8221231299246616,1.0010899307801018,1.0311400567191755,0.9986313222891446
198,2012-07-23,0.7594237830207344,0.9305284268113744,1.018979667063409,0.9980864346232924
199,2012-07-24,0.7536023671972035,0.918366140175347,1.0067002865675292,0.9985818314792636
200,2012-07-25,0.7416429478273834,0.9180315376669224,1.0063596343108216,1.0006237588280458
201,2012-07-26,0.7781290546301217,0.988506007027149,1.0288190004796591,1.0017515706060973
202,2012-07-27,0.8414692321654385,1.0264000897251873,1.0544158821965606,1.0024794506655974
203,2012-07-30,0.8610505766148877,1.0732246692452627,1.045587641105228,1.00249105488907
204,2012-07-31,0.8706261433015489,1.0456543452311848,1.039407026892963,1.001987701286321
205,2012-08-01,0.8757477157599731,1.0601616458181928,1.0348233264838114,1.0008317163176326
206,2012-08-02,0.8512960285390591,1.0246198186950524,1.024237220489418,0.9999607978299041
207,2012-08-03,0.8712949214525938,1.0940286025387516,1.049045917660956,1.0013826003959412
208,2012-08-06,0.913655722391228,1.1066804715014733,1.051626123978485,1.0020900027286026
209,2012-08-07,0.9131861277104176,1.1254404649974932,1.0643157864114272,1.002324950479529
210,2012-08-08,0.9204484066544788,1.1291026442108794,1.064457720884448,1.0024335458323737
211,2012-08-09,0.94351682979699,1.1404822360309914,1.0565449453133549,1.0029225672467164
212,2012-08-10,0.939794730755807,1.1356903477131266,1.0590634359929314,1.0032691911984122
213,2012-08-13,0.925484054950588,1.1228223012435092,1.0568756872084937,1.0024937629014372
214,2012-08-14,0.9374632901421456,1.141722674381752,1.0560171329466277,1.0016852744246703
215,2012-08-15,0.929755329351708,1.138463939723837,1.0566730009067538,1.0021227474209664
216,2012-08-16,0.9366292368253716,1.1457691426516623,1.065455168264548,1.0032340066874816
217,2012-08-17,0.9253026645508536,1.1612565331481823,1.0670164899735104,1.0034461862275137
218,2012-08-20,0.9192668865800396,1.1458733972106414,1.0662031363240856,1.0038956424082974
219,2012-08-21,0.935547731352408,1.155395220123535,1.0684217200821726,1.0054482956907465
220,2012-08-22,0.9209107232658869,1.118788763822761,1.06788972305838,1.0069498773387362
221,2012-08-23,0.9326945156589744,1.1006526901309406,1.0482957960919876,1.008387890932409
222,2012-08-24,0.913663450390492,1.1037718870837776,1.0564830540968235,1.0085102026083566
223,2012-08-27,0.9028546513720664,1.1154149429083766,1.055195359036836,1.0081023245574123
224,2012-08-28,0.8912041362411544,1.094818451985265,1.0536254006604926,1.0084431271327698
225,2012-08-29,0.8824948130573117,1.090267584913228,1.0541644460452908,1.0077253609116326
226,2012-08-30,0.8622498661414056,1.0675999735930304,1.0429543699407835,1.00776369834636
227,2012-08-31,0.8705809251498297,1.077709615730971,1.0474149056655315,1.0108103739406167
228,2012-09-04,0.8772500577242873,1.060396062230136,1.045347665075139,1.011359955197009
229,2012-09-05,0.8580054119173631,1.059892418326873,1.043356030356504,1.0112376994539396
230,2012-09-06,0.8862278309910325,1.125173971480543,1.0698182633558353,1.0119462858807065
231,2012-09-07,0.93229854235371,1.129505730982381,1.074476423299656,1.0148739064901149
232,2012-09-10,0.9358357162562252,1.1215478944243682,1.0650834635660265,1.014224383040448
233,2012-09-11,0.9436022344987468,1.1300215339405513,1.0685506029356793,1.014796656261007
234,2012-09-12,0.9574878006312596,1.1288559471733064,1.0741247886469232,1.0148205115157098
235,2012-09-13,0.9669346627597224,1.123347612204442,1.0951104726286365,1.0177627910985472
236,2012-09-14,1.0433866491394708,1.1577421817386235,1.099616386270142,1.018151391577765
237,2012-09-17,1.0395892201106527,1.1473176256085122,1.0945724924912794,1.0175725404980207
238,2012-09-18,1.023819599078509,1.1340427208465198,1.09187046254659,1.0184811821602537
239,2012-09-19,1.028969654596218,1.1438758339332298,1.092262765903285,1.0185323231016328
240,2012-09-20,1.0012469010251412,1.1371790507042474,1.090377757260781,1.018532161835211
241,2012-09-21,1.0169530806671525,1.148730211515747,1.089259627831055,1.0190279976733714
242,2012-09-24,1.0108330145485651,1.137290521337176,1.0838333879591804,1.018495248314356
243,2012-09-25,1.0057935155483153,1.1471072878772772,1.0687381246446033,1.0183406423672963
244,2012-09-26,0.97819695718819,1.0962478673618263,1.0601786366699593,1.0178717459585727
245,2012-09-27,0.9947490864055828,1.1036048691461091,1.0718737292858291,1.0199136470761294
246,2012-09-28,1.0038716591338026,1.068841211486155,1.066319675275002,1.019684717968763
247,2012-10-01,0.918984915014904,1.146618634591285,1.0306060570971252,1.020090955172852
248,2012-10-02,0.9218889884657776,1.1371000502436333,1.0302797857578423,1.0201929981221818
249,2012-10-03,0.913034633431004,1.1331870646629238,1.034295632373751,1.0206160031168687
250,2012-10-04,0.918182275816959,1.129944309157958,1.042934016346323,1.0217051466085596
251,2012-10-05,0.9284971706898651,1.1570393682940965,1.042024461460675,1.021137931987106
252,2012-10-08,0.9009340465720774,1.1287749351450604,1.036781275255131,1.0208321761126846
253,2012-10-09,0.9002090886796829,1.1152651120489518,1.0231547814416964,1.0201992610174193
254,2012-10-10,0.8916368235146582,1.0988303175011374,1.014425197177245,1.0202129249152512
255,2012-10-11,0.9014444486900612,1.119494813450502,1.0142516539142723,1.0207481635100997
256,2012-10-12,0.9037976537425998,1.103649228340518,1.0097503263131462,1.0198911773339674
257,2012-10-15,0.9009801860898032,1.1167855728417908,1.0199293639761142,1.0187436435198214
258,2012-10-16,0.9208505418658977,1.1519397922905232,1.0329212819241087,1.019683111294634
259,2012-10-17,0.938670603465048,1.1634768432724605,1.0377790420773918,1.0200619265926876
260,2012-10-18,0.9445136159749776,1.1668156097251006,1.0340610511268051,1.0195374014137082
261,2012-10-19,0.9277885131346164,1.1442003386519006,1.0117447229912124,1.018143575343619
262,2012-10-22,0.9313495042744376,1.1319682980960593,1.0120779166483045,1.018837898145917
263,2012-10-23,0.907216630673412,1.0845268569214317,0.9926209912599834,1.0173196816015921
264,2012-10-24,0.9029572886473244,1.0965408405048744,0.988308776084334,1.017015114843164
265,2012-10-25,0.9151341354605462,1.102302347053758,0.992135414023942,1.0179676467571888
266,2012-10-26,0.8961515037743538,1.1051563560954942,0.9909242973662228,1.0180532781211844
267,2012-10-31,0.9081672072801504,1.101479714687258,0.9921164105326192,1.0192916614944603
268,2012-11-01,0.9210405557862712,1.1356056569231638,1.006096307165868,1.0189414407316246
269,2012-11-02,0.9341314906522812,1.1461498103536794,0.9934384045675144,1.0161677753714742
270,2012-11-05,0.9259121638297496,1.1291904484334074,0.9959822548894048,1.0168701602827481
271,2012-11-06,0.9401142251172486,1.1433637034968145,1.00601161674361,1.0195060997668384
272,2012-11-07,0.9438749138985638,1.10507777292779,0.974234017602212,1.0197708055536592
273,2012-11-08,0.9144311799996762,1.0997820620477663,0.9578732587259868,1.0210149023251118
274,2012-11-09,0.9046260571495996,1.0961195774790495,0.9599461004154944,1.021133738062264
275,2012-11-12,0.9032455526904776,1.0881416855888384,0.9600778330320804,1.0210500128985427
276,2012-11-13,0.8872535026465195,1.0993731928969943,0.9547168657763598,1.0209340161991256
277,2012-11-14,0.8843430424633546,1.0679935466676582,0.9363144836974562,1.021200707974942
278,2012-11-15,0.8695847066734586,1.0414957209991142,0.9341164386770472,1.0204894958315807
279,2012-11-16,0.8592521745754143,1.0121233664614226,0.9402749633375904,1.020476019278625
280,2012-11-19,0.8803591951887383,1.0705810411415102,0.9658837958637276,1.0220589258818258
281,2012-11-20,0.883295617028552,1.078316236853056,0.9664075650031698,1.0218473839734148
282,2012-11-21,0.8870588534370998,1.0831499164433644,0.9689762320996514,1.0221356742755965
283,2012-11-23,0.922730756635749,1.1129576757151838,0.9854626820626332,1.0243687000762605
284,2012-11-26,0.9238553916368244,1.099905425628288,0.9820435241409908,1.0242098155573987
285,2012-11-27,0.9273842515928796,1.1039198042555898,0.9746674755547984,1.0238690056258752
286,2012-11-28,0.915076362235248,1.105459278063155,0.9845553407408858,1.0222752747620465
287,2012-11-29,0.9459744532955028,1.134855862172905,0.9901672577823464,1.0229254633504115
288,2012-11-30,0.95320786693601,1.1282282867976274,0.9895967670270318,1.0222357161066442
289,2012-12-03,0.9739492396890632,1.1332777979250712,0.9833062733651362,1.0224777399621248
290,2012-12-04,0.973814671775846,1.1332312038905652,0.9808360223642286,1.0211697791134078
291,2012-12-05,0.9988335318782376,1.1387885000923417,0.9826985123262764,1.0210336763512464
292,2012-12-06,1.011445633830633,1.1565363668440398,0.9864543201637656,1.021691365785511
293,2012-12-07,1.015033556950836,1.1581956286379462,0.9899645943170888,1.0222064311521715
294,2012-12-10,1.0299697567432085,1.160841969150961,0.9900296411460682,1.0231119032038378
295,2012-12-11,1.0430749285379024,1.1682714253872637,0.9982520203530748,1.0230376389053781
296,2012-12-12,1.0562563131882807,1.168598297106442,0.9949382154558234,1.023360848253091
297,2012-12-13,1.05893819635697,1.1567342503122342,0.9861508813945208,1.0223671578075038
298,2012-12-14,1.0594957794950195,1.1524869869468704,0.980381125162415,1.0224666747485174
299,2012-12-17,1.0561966659173936,1.1490765105942038,0.9954508157984256,1.0228155096911784
300,2012-12-18,1.0700270596211146,1.1595028273402417,1.0093771246750889,1.0207910644566107
301,2012-12-19,1.0882005821502094,1.1677932889746827,0.9991301641065448,1.020632459111379
302,2012-12-20,1.086345836563255,1.1673819767578053,1.0059340345454924,1.019199489605918
303,2012-12-21,1.0609189633618783,1.1587071610454525,0.993370425792514,1.020139495426203
304,2012-12-27,1.076355798894434,1.1514273704657336,0.9819603236511631,1.0213585446652869
305,2012-12-28,1.0894793887583296,1.133347546154004,0.9670896323774884,1.0208348612489317
306,2013-01-02,1.072494498957016,1.2391467401272005,1.0221431825425775,1.0239198517525827
307,2013-01-03,1.0823780120830628,1.2520048544653537,1.0192089307190018,1.0222226209541705
308,2013-01-04,1.0715551604131772,1.2596778408041214,1.0253014434968373,1.0217567454525065
309,2013-01-07,1.066470673326942,1.246275472210668,1.0210015552643308,1.0211709200954007
310,2013-01-08,1.053115274832889,1.2405918194045262,1.0165414907191603,1.0223682761400965
311,2013-01-09,1.0602984021960178,1.2567836290276235,1.0197935952763115,1.0224254743887287
312,2013-01-10,1.069151171183322,1.247493044232598,1.029383366379634,1.0240746144965944
313,2013-01-11,1.0604555191261102,1.2424327822146444,1.0290938730718688,1.023238088555227
